Code du departement;Libelle du departement;Code de la circonscription;Libelle de la circonscription;Inscrits;Abstentions;Votants;Blancs et nuls;Exprimes;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix
69;RHONE;2;2eme circonscription;60666;30533;30133;364;29769;LXG;Liste Extreme gauche;VACHETTA;679;LXG;Liste Extreme gauche;MIRGUET;121;LPC;Liste du Parti communiste;GOMEZ;945;LPS;Liste du Parti socialiste;ROCARD;8763;LVE;Liste des Verts;BENNAHMIAS;4229;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;102;LDV;Liste Divers;AUDIC;9;LDV;Liste Divers;GOVERNATORI;303;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;166;LDV;Liste Divers;LAURELLI;23;LDV;Liste Divers;SANMARTIN;8;LDV;Liste Divers;GARINO;7;LDV;Liste Divers;KERDO;55;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;6109;LUDF;Liste Union pour la democratie francaise;CORNILLET;4035;LDD;Liste Divers droite;LOUIS;2051;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;319;LFN;Liste Front National;LE PEN;1798;LXD;Liste Extreme droite;VAUZELLE;47;;;;;;;;;;;;;;;;;;;;;;;;
69;RHONE;3;3eme circonscription;56098;29571;26527;368;26159;LXG;Liste Extreme gauche;VACHETTA;574;LXG;Liste Extreme gauche;MIRGUET;122;LPC;Liste du Parti communiste;GOMEZ;868;LPS;Liste du Parti socialiste;ROCARD;8013;LVE;Liste des Verts;BENNAHMIAS;2707;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;75;LDV;Liste Divers;AUDIC;6;LDV;Liste Divers;GOVERNATORI;304;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;162;LDV;Liste Divers;LAURELLI;25;LDV;Liste Divers;SANMARTIN;7;LDV;Liste Divers;GARINO;2;LDV;Liste Divers;KERDO;51;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;5064;LUDF;Liste Union pour la democratie francaise;CORNILLET;3803;LDD;Liste Divers droite;LOUIS;1659;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;313;LFN;Liste Front National;LE PEN;2332;LXD;Liste Extreme droite;VAUZELLE;72;;;;;;;;;;;;;;;;;;;;;;;;
69;RHONE;4;4eme circonscription;62649;31588;31061;398;30663;LXG;Liste Extreme gauche;VACHETTA;470;LXG;Liste Extreme gauche;MIRGUET;113;LPC;Liste du Parti communiste;GOMEZ;687;LPS;Liste du Parti socialiste;ROCARD;8147;LVE;Liste des Verts;BENNAHMIAS;2804;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;93;LDV;Liste Divers;AUDIC;8;LDV;Liste Divers;GOVERNATORI;329;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;190;LDV;Liste Divers;LAURELLI;32;LDV;Liste Divers;SANMARTIN;1;LDV;Liste Divers;GARINO;4;LDV;Liste Divers;KERDO;49;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;7479;LUDF;Liste Union pour la democratie francaise;CORNILLET;4844;LDD;Liste Divers droite;LOUIS;2518;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;413;LFN;Liste Front National;LE PEN;2414;LXD;Liste Extreme droite;VAUZELLE;68;;;;;;;;;;;;;;;;;;;;;;;;
69;RHONE;5;5eme circonscription;79459;43434;36025;525;35500;LXG;Liste Extreme gauche;VACHETTA;503;LXG;Liste Extreme gauche;MIRGUET;125;LPC;Liste du Parti communiste;GOMEZ;879;LPS;Liste du Parti socialiste;ROCARD;8730;LVE;Liste des Verts;BENNAHMIAS;2848;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;213;LDV;Liste Divers;AUDIC;4;LDV;Liste Divers;GOVERNATORI;528;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;308;LDV;Liste Divers;LAURELLI;34;LDV;Liste Divers;SANMARTIN;2;LDV;Liste Divers;GARINO;1;LDV;Liste Divers;KERDO;0;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;9068;LUDF;Liste Union pour la democratie francaise;CORNILLET;5847;LDD;Liste Divers droite;LOUIS;2747;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;529;LFN;Liste Front National;LE PEN;3033;LXD;Liste Extreme droite;VAUZELLE;101;;;;;;;;;;;;;;;;;;;;;;;;
69;RHONE;6;6eme circonscription;64450;38988;25462;418;25044;LXG;Liste Extreme gauche;VACHETTA;694;LXG;Liste Extreme gauche;MIRGUET;160;LPC;Liste du Parti communiste;GOMEZ;1135;LPS;Liste du Parti socialiste;ROCARD;8969;LVE;Liste des Verts;BENNAHMIAS;2694;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;82;LDV;Liste Divers;AUDIC;1;LDV;Liste Divers;GOVERNATORI;332;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;183;LDV;Liste Divers;LAURELLI;32;LDV;Liste Divers;SANMARTIN;4;LDV;Liste Divers;GARINO;3;LDV;Liste Divers;KERDO;48;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;3352;LUDF;Liste Union pour la democratie francaise;CORNILLET;3014;LDD;Liste Divers droite;LOUIS;1252;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;310;LFN;Liste Front National;LE PEN;2717;LXD;Liste Extreme droite;VAUZELLE;62;;;;;;;;;;;;;;;;;;;;;;;;
69;RHONE;7;7eme circonscription;54763;34785;19978;412;19566;LXG;Liste Extreme gauche;VACHETTA;518;LXG;Liste Extreme gauche;MIRGUET;132;LPC;Liste du Parti communiste;GOMEZ;1056;LPS;Liste du Parti socialiste;ROCARD;6528;LVE;Liste des Verts;BENNAHMIAS;1703;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;104;LDV;Liste Divers;AUDIC;2;LDV;Liste Divers;GOVERNATORI;338;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;162;LDV;Liste Divers;LAURELLI;34;LDV;Liste Divers;SANMARTIN;1;LDV;Liste Divers;GARINO;0;LDV;Liste Divers;KERDO;51;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;2700;LUDF;Liste Union pour la democratie francaise;CORNILLET;2232;LDD;Liste Divers droite;LOUIS;1178;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;370;LFN;Liste Front National;LE PEN;2374;LXD;Liste Extreme droite;VAUZELLE;83;;;;;;;;;;;;;;;;;;;;;;;;
69;RHONE;8;8eme circonscription;77545;44777;32768;982;31786;LXG;Liste Extreme gauche;VACHETTA;582;LXG;Liste Extreme gauche;MIRGUET;163;LPC;Liste du Parti communiste;GOMEZ;743;LPS;Liste du Parti socialiste;ROCARD;7885;LVE;Liste des Verts;BENNAHMIAS;2429;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;499;LDV;Liste Divers;AUDIC;3;LDV;Liste Divers;GOVERNATORI;579;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;361;LDV;Liste Divers;LAURELLI;55;LDV;Liste Divers;SANMARTIN;0;LDV;Liste Divers;GARINO;5;LDV;Liste Divers;KERDO;0;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;5775;LUDF;Liste Union pour la democratie francaise;CORNILLET;5844;LDD;Liste Divers droite;LOUIS;2608;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;626;LFN;Liste Front National;LE PEN;3502;LXD;Liste Extreme droite;VAUZELLE;127;;;;;;;;;;;;;;;;;;;;;;;;
69;RHONE;9;9eme circonscription;74448;45066;29382;849;28533;LXG;Liste Extreme gauche;VACHETTA;566;LXG;Liste Extreme gauche;MIRGUET;146;LPC;Liste du Parti communiste;GOMEZ;819;LPS;Liste du Parti socialiste;ROCARD;6757;LVE;Liste des Verts;BENNAHMIAS;2146;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;490;LDV;Liste Divers;AUDIC;6;LDV;Liste Divers;GOVERNATORI;532;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;420;LDV;Liste Divers;LAURELLI;44;LDV;Liste Divers;SANMARTIN;0;LDV;Liste Divers;GARINO;26;LDV;Liste Divers;KERDO;0;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;5157;LUDF;Liste Union pour la democratie francaise;CORNILLET;4552;LDD;Liste Divers droite;LOUIS;2360;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;592;LFN;Liste Front National;LE PEN;3793;LXD;Liste Extreme droite;VAUZELLE;127;;;;;;;;;;;;;;;;;;;;;;;;
69;RHONE;10;10eme circonscription;83794;46324;37470;804;36666;LXG;Liste Extreme gauche;VACHETTA;595;LXG;Liste Extreme gauche;MIRGUET;206;LPC;Liste du Parti communiste;GOMEZ;894;LPS;Liste du Parti socialiste;ROCARD;8807;LVE;Liste des Verts;BENNAHMIAS;3496;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;438;LDV;Liste Divers;AUDIC;1;LDV;Liste Divers;GOVERNATORI;585;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;357;LDV;Liste Divers;LAURELLI;68;LDV;Liste Divers;SANMARTIN;1;LDV;Liste Divers;GARINO;1;LDV;Liste Divers;KERDO;0;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;7167;LUDF;Liste Union pour la democratie francaise;CORNILLET;7149;LDD;Liste Divers droite;LOUIS;2862;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;679;LFN;Liste Front National;LE PEN;3230;LXD;Liste Extreme droite;VAUZELLE;130;;;;;;;;;;;;;;;;;;;;;;;;
69;RHONE;11;11eme circonscription;74458;44101;30357;711;29646;LXG;Liste Extreme gauche;VACHETTA;741;LXG;Liste Extreme gauche;MIRGUET;212;LPC;Liste du Parti communiste;GOMEZ;1713;LPS;Liste du Parti socialiste;ROCARD;8591;LVE;Liste des Verts;BENNAHMIAS;2677;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;359;LDV;Liste Divers;AUDIC;5;LDV;Liste Divers;GOVERNATORI;542;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;279;LDV;Liste Divers;LAURELLI;46;LDV;Liste Divers;SANMARTIN;0;LDV;Liste Divers;GARINO;1;LDV;Liste Divers;KERDO;0;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;4719;LUDF;Liste Union pour la democratie francaise;CORNILLET;3882;LDD;Liste Divers droite;LOUIS;1815;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;607;LFN;Liste Front National;LE PEN;3342;LXD;Liste Extreme droite;VAUZELLE;115;;;;;;;;;;;;;;;;;;;;;;;;
69;RHONE;12;12eme circonscription;69250;38335;30915;487;30428;LXG;Liste Extreme gauche;VACHETTA;571;LXG;Liste Extreme gauche;MIRGUET;144;LPC;Liste du Parti communiste;GOMEZ;1229;LPS;Liste du Parti socialiste;ROCARD;8719;LVE;Liste des Verts;BENNAHMIAS;2637;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;149;LDV;Liste Divers;AUDIC;6;LDV;Liste Divers;GOVERNATORI;430;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;284;LDV;Liste Divers;LAURELLI;48;LDV;Liste Divers;SANMARTIN;1;LDV;Liste Divers;GARINO;7;LDV;Liste Divers;KERDO;0;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;6132;LUDF;Liste Union pour la democratie francaise;CORNILLET;4812;LDD;Liste Divers droite;LOUIS;2249;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;492;LFN;Liste Front National;LE PEN;2441;LXD;Liste Extreme droite;VAUZELLE;77;;;;;;;;;;;;;;;;;;;;;;;;
69;RHONE;13;13eme circonscription;84889;53491;31398;626;30772;LXG;Liste Extreme gauche;VACHETTA;647;LXG;Liste Extreme gauche;MIRGUET;238;LPC;Liste du Parti communiste;GOMEZ;1262;LPS;Liste du Parti socialiste;ROCARD;9894;LVE;Liste des Verts;BENNAHMIAS;2324;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;208;LDV;Liste Divers;AUDIC;3;LDV;Liste Divers;GOVERNATORI;602;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;283;LDV;Liste Divers;LAURELLI;51;LDV;Liste Divers;SANMARTIN;1;LDV;Liste Divers;GARINO;0;LDV;Liste Divers;KERDO;0;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;4555;LUDF;Liste Union pour la democratie francaise;CORNILLET;3570;LDD;Liste Divers droite;LOUIS;1803;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;706;LFN;Liste Front National;LE PEN;4475;LXD;Liste Extreme droite;VAUZELLE;150;;;;;;;;;;;;;;;;;;;;;;;;
69;RHONE;14;14eme circonscription;45613;29972;15641;356;15285;LXG;Liste Extreme gauche;VACHETTA;559;LXG;Liste Extreme gauche;MIRGUET;143;LPC;Liste du Parti communiste;GOMEZ;1719;LPS;Liste du Parti socialiste;ROCARD;5156;LVE;Liste des Verts;BENNAHMIAS;1124;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;111;LDV;Liste Divers;AUDIC;1;LDV;Liste Divers;GOVERNATORI;280;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;125;LDV;Liste Divers;LAURELLI;32;LDV;Liste Divers;SANMARTIN;0;LDV;Liste Divers;GARINO;33;LDV;Liste Divers;KERDO;14;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;1572;LUDF;Liste Union pour la democratie francaise;CORNILLET;1321;LDD;Liste Divers droite;LOUIS;630;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;264;LFN;Liste Front National;LE PEN;2136;LXD;Liste Extreme droite;VAUZELLE;65;;;;;;;;;;;;;;;;;;;;;;;;
70;HAUTE SAONE;1;1ere circonscription;62842;32967;29875;1219;28656;LXG;Liste Extreme gauche;NIMSGERN;673;LXG;Liste Extreme gauche;HOFFMANN;197;LPC;Liste du Parti communiste;POURRE;646;LPS;Liste du Parti socialiste;MOSCOVICI;8437;LVE;Liste des Verts;ISLER-BEGUIN;1537;LEC;Liste ecologiste;WAECHTER;710;LDV;Liste Divers;PICO;0;LDV;Liste Divers;MERCK;481;LDV;Liste Divers;ALLENBACH;3;LDV;Liste Divers;ROHER ;284;LDV;Liste Divers;ETIENNE;10;LDV;Liste Divers;LAMBEAUX;0;LDV;Liste Divers;SCHMITT;110;LDV;Liste Divers;MARCINEK;844;LUMP;Liste Union pour un Mouvement Populaire;DAUL;5719;LUDF;Liste Union pour la democratie francaise;GRIESBECK;2801;LDD;Liste Divers droite;MILLET;1911;LDD;Liste Divers droite;MONZANI;470;LFN;Liste Front National;GOLLNISCH;3695;LXD;Liste Extreme droite;MEGRET;128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;HAUTE SAONE;2;2eme circonscription;61833;33476;28357;1353;27004;LXG;Liste Extreme gauche;NIMSGERN;929;LXG;Liste Extreme gauche;HOFFMANN;205;LPC;Liste du Parti communiste;POURRE;891;LPS;Liste du Parti socialiste;MOSCOVICI;8972;LVE;Liste des Verts;ISLER-BEGUIN;1361;LEC;Liste ecologiste;WAECHTER;610;LDV;Liste Divers;PICO;0;LDV;Liste Divers;MERCK;508;LDV;Liste Divers;ALLENBACH;3;LDV;Liste Divers;ROHER ;250;LDV;Liste Divers;ETIENNE;12;LDV;Liste Divers;LAMBEAUX;0;LDV;Liste Divers;SCHMITT;66;LDV;Liste Divers;MARCINEK;794;LUMP;Liste Union pour un Mouvement Populaire;DAUL;3985;LUDF;Liste Union pour la democratie francaise;GRIESBECK;2199;LDD;Liste Divers droite;MILLET;1615;LDD;Liste Divers droite;MONZANI;436;LFN;Liste Front National;GOLLNISCH;3998;LXD;Liste Extreme droite;MEGRET;170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;HAUTE SAONE;3;3eme circonscription;51421;27935;23486;1211;22275;LXG;Liste Extreme gauche;NIMSGERN;558;LXG;Liste Extreme gauche;HOFFMANN;145;LPC;Liste du Parti communiste;POURRE;408;LPS;Liste du Parti socialiste;MOSCOVICI;7025;LVE;Liste des Verts;ISLER-BEGUIN;903;LEC;Liste ecologiste;WAECHTER;520;LDV;Liste Divers;PICO;0;LDV;Liste Divers;MERCK;368;LDV;Liste Divers;ALLENBACH;3;LDV;Liste Divers;ROHER ;162;LDV;Liste Divers;ETIENNE;8;LDV;Liste Divers;LAMBEAUX;0;LDV;Liste Divers;SCHMITT;51;LDV;Liste Divers;MARCINEK;790;LUMP;Liste Union pour un Mouvement Populaire;DAUL;4183;LUDF;Liste Union pour la democratie francaise;GRIESBECK;1869;LDD;Liste Divers droite;MILLET;1544;LDD;Liste Divers droite;MONZANI;359;LFN;Liste Front National;GOLLNISCH;3232;LXD;Liste Extreme droite;MEGRET;147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;SAONE ET LOIRE ;1;1ere circonscription;64278;37744;26534;973;25561;LXG;Liste Extreme gauche;NIMSGERN;586;LXG;Liste Extreme gauche;HOFFMANN;139;LPC;Liste du Parti communiste;POURRE;944;LPS;Liste du Parti socialiste;MOSCOVICI;7715;LVE;Liste des Verts;ISLER-BEGUIN;1979;LEC;Liste ecologiste;WAECHTER;388;LDV;Liste Divers;PICO;1;LDV;Liste Divers;MERCK;436;LDV;Liste Divers;ALLENBACH;1;LDV;Liste Divers;ROHER ;262;LDV;Liste Divers;ETIENNE;49;LDV;Liste Divers;LAMBEAUX;0;LDV;Liste Divers;SCHMITT;68;LDV;Liste Divers;MARCINEK;366;LUMP;Liste Union pour un Mouvement Populaire;DAUL;4558;LUDF;Liste Union pour la democratie francaise;GRIESBECK;3307;LDD;Liste Divers droite;MILLET;1806;LDD;Liste Divers droite;MONZANI;571;LFN;Liste Front National;GOLLNISCH;2210;LXD;Liste Extreme droite;MEGRET;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;SAONE ET LOIRE ;2;2eme circonscription;64384;37392;26992;1233;25759;LXG;Liste Extreme gauche;NIMSGERN;578;LXG;Liste Extreme gauche;HOFFMANN;260;LPC;Liste du Parti communiste;POURRE;1057;LPS;Liste du Parti socialiste;MOSCOVICI;7915;LVE;Liste des Verts;ISLER-BEGUIN;1199;LEC;Liste ecologiste;WAECHTER;272;LDV;Liste Divers;PICO;7;LDV;Liste Divers;MERCK;450;LDV;Liste Divers;ALLENBACH;1;LDV;Liste Divers;ROHER ;325;LDV;Liste Divers;ETIENNE;49;LDV;Liste Divers;LAMBEAUX;0;LDV;Liste Divers;SCHMITT;64;LDV;Liste Divers;MARCINEK;565;LUMP;Liste Union pour un Mouvement Populaire;DAUL;4313;LUDF;Liste Union pour la democratie francaise;GRIESBECK;3240;LDD;Liste Divers droite;MILLET;1811;LDD;Liste Divers droite;MONZANI;679;LFN;Liste Front National;GOLLNISCH;2843;LXD;Liste Extreme droite;MEGRET;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;SAONE ET LOIRE ;3;3eme circonscription;66243;36900;29343;1338;28005;LXG;Liste Extreme gauche;NIMSGERN;685;LXG;Liste Extreme gauche;HOFFMANN;278;LPC;Liste du Parti communiste;POURRE;1074;LPS;Liste du Parti socialiste;MOSCOVICI;10353;LVE;Liste des Verts;ISLER-BEGUIN;1334;LEC;Liste ecologiste;WAECHTER;325;LDV;Liste Divers;PICO;10;LDV;Liste Divers;MERCK;435;LDV;Liste Divers;ALLENBACH;24;LDV;Liste Divers;ROHER ;249;LDV;Liste Divers;ETIENNE;39;LDV;Liste Divers;LAMBEAUX;0;LDV;Liste Divers;SCHMITT;73;LDV;Liste Divers;MARCINEK;555;LUMP;Liste Union pour un Mouvement Populaire;DAUL;4494;LUDF;Liste Union pour la democratie francaise;GRIESBECK;2563;LDD;Liste Divers droite;MILLET;1680;LDD;Liste Divers droite;MONZANI;648;LFN;Liste Front National;GOLLNISCH;3038;LXD;Liste Extreme droite;MEGRET;148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;SAONE ET LOIRE ;4;4eme circonscription;61289;36983;24306;890;23416;LXG;Liste Extreme gauche;NIMSGERN;687;LXG;Liste Extreme gauche;HOFFMANN;250;LPC;Liste du Parti communiste;POURRE;1401;LPS;Liste du Parti socialiste;MOSCOVICI;8706;LVE;Liste des Verts;ISLER-BEGUIN;1045;LEC;Liste ecologiste;WAECHTER;314;LDV;Liste Divers;PICO;7;LDV;Liste Divers;MERCK;408;LDV;Liste Divers;ALLENBACH;0;LDV;Liste Divers;ROHER ;194;LDV;Liste Divers;ETIENNE;35;LDV;Liste Divers;LAMBEAUX;1;LDV;Liste Divers;SCHMITT;46;LDV;Liste Divers;MARCINEK;378;LUMP;Liste Union pour un Mouvement Populaire;DAUL;3527;LUDF;Liste Union pour la democratie francaise;GRIESBECK;2120;LDD;Liste Divers droite;MILLET;1313;LDD;Liste Divers droite;MONZANI;570;LFN;Liste Front National;GOLLNISCH;2299;LXD;Liste Extreme droite;MEGRET;115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;SAONE ET LOIRE ;5;5eme circonscription;62609;36715;25894;874;25020;LXG;Liste Extreme gauche;NIMSGERN;559;LXG;Liste Extreme gauche;HOFFMANN;172;LPC;Liste du Parti communiste;POURRE;1100;LPS;Liste du Parti socialiste;MOSCOVICI;8278;LVE;Liste des Verts;ISLER-BEGUIN;1539;LEC;Liste ecologiste;WAECHTER;406;LDV;Liste Divers;PICO;4;LDV;Liste Divers;MERCK;399;LDV;Liste Divers;ALLENBACH;0;LDV;Liste Divers;ROHER ;236;LDV;Liste Divers;ETIENNE;39;LDV;Liste Divers;LAMBEAUX;0;LDV;Liste Divers;SCHMITT;65;LDV;Liste Divers;MARCINEK;373;LUMP;Liste Union pour un Mouvement Populaire;DAUL;4785;LUDF;Liste Union pour la democratie francaise;GRIESBECK;2588;LDD;Liste Divers droite;MILLET;1450;LDD;Liste Divers droite;MONZANI;625;LFN;Liste Front National;GOLLNISCH;2252;LXD;Liste Extreme droite;MEGRET;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;SAONE ET LOIRE ;6;6eme circonscription;81349;49012;32337;1460;30877;LXG;Liste Extreme gauche;NIMSGERN;715;LXG;Liste Extreme gauche;HOFFMANN;274;LPC;Liste du Parti communiste;POURRE;1272;LPS;Liste du Parti socialiste;MOSCOVICI;10869;LVE;Liste des Verts;ISLER-BEGUIN;1407;LEC;Liste ecologiste;WAECHTER;366;LDV;Liste Divers;PICO;20;LDV;Liste Divers;MERCK;522;LDV;Liste Divers;ALLENBACH;13;LDV;Liste Divers;ROHER ;309;LDV;Liste Divers;ETIENNE;55;LDV;Liste Divers;LAMBEAUX;22;LDV;Liste Divers;SCHMITT;74;LDV;Liste Divers;MARCINEK;758;LUMP;Liste Union pour un Mouvement Populaire;DAUL;4966;LUDF;Liste Union pour la democratie francaise;GRIESBECK;3055;LDD;Liste Divers droite;MILLET;1897;LDD;Liste Divers droite;MONZANI;766;LFN;Liste Front National;GOLLNISCH;3331;LXD;Liste Extreme droite;MEGRET;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;SARTHE;1;1ere circonscription;68344;39641;28703;1080;27623;LXG;Liste Extreme gauche;DEFRANCE;750;LXG;Liste Extreme gauche;LE PIVERT;208;LPC;Liste du Parti communiste;LE HYARIC;1018;LPS;Liste du Parti socialiste;POIGNANT;7442;LVE;Liste des Verts;AUBERT;2066;LDG;Liste Divers gauche;LE GUEN;529;LCP;Liste Chasse-Peche-Nature et Traditions;SANCHEZ;436;LDV;Liste Divers;DOIMI DE FRANKOPAN;44;LDV;Liste Divers;GUILLEMIN-LUGUE;0;LDV;Liste Divers;RESTIER;0;LDV;Liste Divers;BIDOU;36;LDV;Liste Divers;BOLEN;303;LDV;Liste Divers;LE TALLEC;0;LDV;Liste Divers;CLOPEAU;52;LDV;Liste Divers;REY-ROBERT;411;LUMP;Liste Union pour un Mouvement Populaire;BACHELOT;4859;LUDF;Liste Union pour la democratie francaise;MORILLON;3118;LDD;Liste Divers droite;HUNAULT;635;LDD;Liste Divers droite;VILLIERS DE;3618;LDD;Liste Divers droite;MONTENOT;0;LFN;Liste Front National;MARECHAL;2098;;;;;;;;;;;;;;;;;;;;;;;;;;;;
